Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 13 [0/49000 (0%)]	Train Loss: 1.308245	Val Loss: 1.332512	Val Acc: 56.900001525878906
Train Epoch: 13 [5120/49000 (10%)]	Train Loss: 1.230480	Val Loss: 1.353456	Val Acc: 55.70000076293945
Train Epoch: 13 [10240/49000 (21%)]	Train Loss: 1.288427	Val Loss: 1.316880	Val Acc: 57.5
Train Epoch: 13 [15360/49000 (31%)]	Train Loss: 1.352351	Val Loss: 1.327221	Val Acc: 54.5
Train Epoch: 13 [20480/49000 (42%)]	Train Loss: 1.325147	Val Loss: 1.352607	Val Acc: 54.400001525878906
Train Epoch: 13 [25600/49000 (52%)]	Train Loss: 1.317229	Val Loss: 1.302298	Val Acc: 57.599998474121094
Train Epoch: 13 [30720/49000 (62%)]	Train Loss: 1.310299	Val Loss: 1.287126	Val Acc: 58.29999923706055
Train Epoch: 13 [35840/49000 (73%)]	Train Loss: 1.229762	Val Loss: 1.283486	Val Acc: 57.400001525878906
Train Epoch: 13 [40960/49000 (83%)]	Train Loss: 1.235567	Val Loss: 1.291400	Val Acc: 56.400001525878906
Train Epoch: 13 [46080/49000 (94%)]	Train Loss: 1.366841	Val Loss: 1.313893	Val Acc: 54.400001525878906
Train Epoch: 14 [0/49000 (0%)]	Train Loss: 1.215487	Val Loss: 1.295499	Val Acc: 55.400001525878906
Train Epoch: 14 [5120/49000 (10%)]	Train Loss: 1.255125	Val Loss: 1.327494	Val Acc: 54.79999923706055
Train Epoch: 14 [10240/49000 (21%)]	Train Loss: 1.224027	Val Loss: 1.321202	Val Acc: 56.29999923706055
Train Epoch: 14 [15360/49000 (31%)]	Train Loss: 1.354154	Val Loss: 1.317594	Val Acc: 55.900001525878906
Train Epoch: 14 [20480/49000 (42%)]	Train Loss: 1.283924	Val Loss: 1.323871	Val Acc: 55.0
Train Epoch: 14 [25600/49000 (52%)]	Train Loss: 1.335631	Val Loss: 1.313453	Val Acc: 56.79999923706055
Train Epoch: 14 [30720/49000 (62%)]	Train Loss: 1.293512	Val Loss: 1.306334	Val Acc: 57.5
Train Epoch: 14 [35840/49000 (73%)]	Train Loss: 1.318763	Val Loss: 1.304186	Val Acc: 56.70000076293945
