Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 16 [46080/49000 (94%)]	Train Loss: 1.634800	Val Loss: 1.642897	Val Acc: 44.70000076293945
Train Epoch: 17 [0/49000 (0%)]	Train Loss: 1.643208	Val Loss: 1.646951	Val Acc: 43.70000076293945
Train Epoch: 17 [5120/49000 (10%)]	Train Loss: 1.555510	Val Loss: 1.649398	Val Acc: 45.0
Train Epoch: 17 [10240/49000 (21%)]	Train Loss: 1.676977	Val Loss: 1.646752	Val Acc: 44.20000076293945
Train Epoch: 17 [15360/49000 (31%)]	Train Loss: 1.691447	Val Loss: 1.649372	Val Acc: 43.599998474121094
Train Epoch: 17 [20480/49000 (42%)]	Train Loss: 1.661260	Val Loss: 1.648692	Val Acc: 43.400001525878906
Train Epoch: 17 [25600/49000 (52%)]	Train Loss: 1.685063	Val Loss: 1.642348	Val Acc: 44.79999923706055
Train Epoch: 17 [30720/49000 (62%)]	Train Loss: 1.658453	Val Loss: 1.645435	Val Acc: 44.400001525878906
Train Epoch: 17 [35840/49000 (73%)]	Train Loss: 1.628721	Val Loss: 1.644273	Val Acc: 46.099998474121094
Train Epoch: 17 [40960/49000 (83%)]	Train Loss: 1.689652	Val Loss: 1.642774	Val Acc: 45.29999923706055
Train Epoch: 17 [46080/49000 (94%)]	Train Loss: 1.695644	Val Loss: 1.647698	Val Acc: 43.70000076293945
Train Epoch: 18 [0/49000 (0%)]	Train Loss: 1.675023	Val Loss: 1.636206	Val Acc: 45.599998474121094
Train Epoch: 18 [5120/49000 (10%)]	Train Loss: 1.614002	Val Loss: 1.644422	Val Acc: 44.29999923706055
Train Epoch: 18 [10240/49000 (21%)]	Train Loss: 1.672883	Val Loss: 1.646494	Val Acc: 44.70000076293945
Train Epoch: 18 [15360/49000 (31%)]	Train Loss: 1.695815	Val Loss: 1.649224	Val Acc: 44.0
Train Epoch: 18 [20480/49000 (42%)]	Train Loss: 1.717919	Val Loss: 1.659002	Val Acc: 43.400001525878906
Train Epoch: 18 [25600/49000 (52%)]	Train Loss: 1.630329	Val Loss: 1.649951	Val Acc: 44.099998474121094
Train Epoch: 18 [30720/49000 (62%)]	Train Loss: 1.694120	Val Loss: 1.639658	Val Acc: 46.099998474121094
Train Epoch: 18 [35840/49000 (73%)]	Train Loss: 1.597972	Val Loss: 1.652356	Val Acc: 43.79999923706055
Train Epoch: 18 [40960/49000 (83%)]	Train Loss: 1.624464	Val Loss: 1.642567	Val Acc: 44.29999923706055
Train Epoch: 18 [46080/49000 (94%)]	Train Loss: 1.644906	Val Loss: 1.645427	Val Acc: 43.20000076293945
Train Epoch: 19 [0/49000 (0%)]	Train Loss: 1.650189	Val Loss: 1.657563	Val Acc: 44.0
Train Epoch: 19 [5120/49000 (10%)]	Train Loss: 1.694947	Val Loss: 1.645397	Val Acc: 43.70000076293945
Train Epoch: 19 [10240/49000 (21%)]	Train Loss: 1.665588	Val Loss: 1.641215	Val Acc: 44.20000076293945
Train Epoch: 19 [15360/49000 (31%)]	Train Loss: 1.739648	Val Loss: 1.643511	Val Acc: 43.29999923706055
Train Epoch: 19 [20480/49000 (42%)]	Train Loss: 1.637696	Val Loss: 1.649293	Val Acc: 44.900001525878906
Train Epoch: 19 [25600/49000 (52%)]	Train Loss: 1.758407	Val Loss: 1.648599	Val Acc: 43.900001525878906
Train Epoch: 19 [30720/49000 (62%)]	Train Loss: 1.684072	Val Loss: 1.656222	Val Acc: 43.79999923706055
Train Epoch: 19 [35840/49000 (73%)]	Train Loss: 1.705276	Val Loss: 1.645777	Val Acc: 44.400001525878906
Train Epoch: 19 [40960/49000 (83%)]	Train Loss: 1.633100	Val Loss: 1.641919	Val Acc: 44.5
Train Epoch: 19 [46080/49000 (94%)]	Train Loss: 1.612878	Val Loss: 1.647168	Val Acc: 44.900001525878906
Train Epoch: 20 [0/49000 (0%)]	Train Loss: 1.638506	Val Loss: 1.643947	Val Acc: 45.20000076293945
Train Epoch: 20 [5120/49000 (10%)]	Train Loss: 1.643793	Val Loss: 1.656112	Val Acc: 44.099998474121094
Train Epoch: 20 [10240/49000 (21%)]	Train Loss: 1.684977	Val Loss: 1.652464	Val Acc: 45.099998474121094
Train Epoch: 20 [15360/49000 (31%)]	Train Loss: 1.644376	Val Loss: 1.641232	Val Acc: 44.0
Train Epoch: 20 [20480/49000 (42%)]	Train Loss: 1.681138	Val Loss: 1.653260	Val Acc: 44.20000076293945
Train Epoch: 20 [25600/49000 (52%)]	Train Loss: 1.717604	Val Loss: 1.641310	Val Acc: 44.29999923706055
Train Epoch: 20 [30720/49000 (62%)]	Train Loss: 1.606195	Val Loss: 1.653107	Val Acc: 44.5
Train Epoch: 20 [35840/49000 (73%)]	Train Loss: 1.625374	Val Loss: 1.648314	Val Acc: 43.79999923706055
Train Epoch: 20 [40960/49000 (83%)]	Train Loss: 1.622539	Val Loss: 1.640133	Val Acc: 43.599998474121094
Train Epoch: 20 [46080/49000 (94%)]	Train Loss: 1.647925	Val Loss: 1.651571	Val Acc: 44.0
Train Epoch: 21 [0/49000 (0%)]	Train Loss: 1.609570	Val Loss: 1.651060	Val Acc: 44.5
Train Epoch: 21 [5120/49000 (10%)]	Train Loss: 1.571115	Val Loss: 1.651462	Val Acc: 43.599998474121094
Train Epoch: 21 [10240/49000 (21%)]	Train Loss: 1.584782	Val Loss: 1.651061	Val Acc: 44.5
Train Epoch: 21 [15360/49000 (31%)]	Train Loss: 1.688474	Val Loss: 1.649198	Val Acc: 44.099998474121094
Train Epoch: 21 [20480/49000 (42%)]	Train Loss: 1.617650	Val Loss: 1.656549	Val Acc: 44.29999923706055
Train Epoch: 21 [25600/49000 (52%)]	Train Loss: 1.647000	Val Loss: 1.648136	Val Acc: 44.599998474121094
Train Epoch: 21 [30720/49000 (62%)]	Train Loss: 1.741984	Val Loss: 1.643723	Val Acc: 44.79999923706055
Train Epoch: 21 [35840/49000 (73%)]	Train Loss: 1.699899	Val Loss: 1.659271	Val Acc: 44.29999923706055
Train Epoch: 21 [40960/49000 (83%)]	Train Loss: 1.657868	Val Loss: 1.642878	Val Acc: 43.0
Train Epoch: 21 [46080/49000 (94%)]	Train Loss: 1.611100	Val Loss: 1.640003	Val Acc: 44.29999923706055
Train Epoch: 22 [0/49000 (0%)]	Train Loss: 1.640213	Val Loss: 1.639382	Val Acc: 44.900001525878906
Train Epoch: 22 [5120/49000 (10%)]	Train Loss: 1.622000	Val Loss: 1.651175	Val Acc: 43.400001525878906
Train Epoch: 22 [10240/49000 (21%)]	Train Loss: 1.639291	Val Loss: 1.638810	Val Acc: 44.400001525878906
Train Epoch: 22 [15360/49000 (31%)]	Train Loss: 1.561367	Val Loss: 1.640669	Val Acc: 45.5
Train Epoch: 22 [20480/49000 (42%)]	Train Loss: 1.653051	Val Loss: 1.639649	Val Acc: 44.099998474121094
Train Epoch: 22 [25600/49000 (52%)]	Train Loss: 1.635563	Val Loss: 1.640624	Val Acc: 44.70000076293945
Train Epoch: 22 [30720/49000 (62%)]	Train Loss: 1.676631	Val Loss: 1.645840	Val Acc: 44.79999923706055
Train Epoch: 22 [35840/49000 (73%)]	Train Loss: 1.636096	Val Loss: 1.655535	Val Acc: 44.20000076293945
Train Epoch: 22 [40960/49000 (83%)]	Train Loss: 1.682570	Val Loss: 1.644196	Val Acc: 43.29999923706055
Train Epoch: 22 [46080/49000 (94%)]	Train Loss: 1.687335	Val Loss: 1.653779	Val Acc: 43.29999923706055
Train Epoch: 23 [0/49000 (0%)]	Train Loss: 1.643715	Val Loss: 1.648093	Val Acc: 43.900001525878906
Train Epoch: 23 [5120/49000 (10%)]	Train Loss: 1.599966	Val Loss: 1.644595	Val Acc: 44.79999923706055
Train Epoch: 23 [10240/49000 (21%)]	Train Loss: 1.652471	Val Loss: 1.641697	Val Acc: 43.70000076293945
Train Epoch: 23 [15360/49000 (31%)]	Train Loss: 1.681578	Val Loss: 1.661405	Val Acc: 42.70000076293945
Train Epoch: 23 [20480/49000 (42%)]	Train Loss: 1.624231	Val Loss: 1.645867	Val Acc: 45.099998474121094
Train Epoch: 23 [25600/49000 (52%)]	Train Loss: 1.693395	Val Loss: 1.649759	Val Acc: 43.400001525878906
